weep,40.2,40.1.2,31.3-3
encrust,9.8
lumber,51.3.2
prowl,35.2,51.3.2
titillate,31.1
down,39.4-1
k.o.,18.3
reheat,45.3
sulphur,9.9
unload,10.4.1
swelter,57
strap,18.3,22.4
splash,43.2,9.7-1
remit,13.2
bend,47.6,26.5,47.7,45.2,50
stray,51.3.2
re-emerge,48.1.1
calibrate,54.4
redden,45.4
rebel,71
spraypaint,25.2,24
crash,18.4-1,43.2,45.1
engender,27
burr,43.2
control,63
imagine,29.9-1-1-1,29.2-1-1,62
burp,40.1.1
discontinue,55.2
bury,9.1-1
prolong,55.6
tumble,22.1-1,47.7,51.1-2,45.6-1
lurch,51.3.2
drench,9.8
salute,40.3.3,33
protract,55.6
belt,18.3,22.4
unfix,23.3
burn,45.5,43.1,45.4,40.8.2,47.2,40.8.3-2,40.8.1
burl,10.7
truncheon,18.3
westernize,45.4
can,10.10,9.10
crush,31.1,45.1,42.3,21.2-1
cap,9.9,47.8
intertwine,22.2-2-1
sniffle,40.1.1
canoe,51.4.1-1
caw,38
cab,51.4.1
ornament,9.9,9.8,25.3
skyrocket,45.6-1
readapt,26.9
transmit,11.1-1
enclose,47.8
argue,37.6,36.4-1,36.1-1-1
pry,10.1,23.2,37.1.2
regret,31.2-1
swish,43.2
nudge,17.1-1,11.4,12-1-1,20-1
degrit,10.8
subcontract,13.5.3
rekindle,45.4
gaze,30.3
wean,10.6
crate,9.10
wear,41.3.1,10.4.1-1
curve,26.5
smolder,47.2
disperse,45.4
unstitch,23.3
sustain,55.6
gum,22.4-1
shadow,51.6
initiate,55.5-1
dissatisfy,31.1
dehair,10.8
unlock,23.3
gape,40.2,30.3
disclose,37.7,78-1-1
manacle,22.4
exile,36.4
plough,10.4.2
winkle,10.1
disassociate,23.1
bisect,45.4
referee,29.8-1
buff,10.4.1
eviscerate,10.8
inspect,30.2,35.4
renounce,10.11
simmer,45.3
disconcert,31.1
put,9.1-2
open_up,55.5-1
pup,28
block,67,9.8,16
switch,13.6-1,26.6.2-1
dispirit,31.1
defuzz,10.8
overdraw,37.12
stemmer,37.3
fluctuate,45.6-1
gondola,51.4.1
douse,9.8
transport,31.1,11.1
delete,10.1
gyrate,49
imprison,9.10
despise,31.2-1
equivocate,53.1
cinch,22.4
gut,10.7
contribute,13.2-1-1-1
anguish,31.3-8
tarnish,45.5,47.2
curry,41.1.2
decentralize,45.4
sleepwalk,51.3.2
interrogate,37.1.3
testify,37.11-1
bug,31.1
curse,33
standardize,45.4
bud,45.5
beget,27
bus,51.4.1,11.5-1
buy,13.5.1
rename,29.3
introduce,22.2-3-1,55.5-1
improvise,26.4,26.7-1
travel,51.3.2
beep,43.2
rumble,43.2,37.3,38
preserve,85
disguise,9.8
pickpocket,10.5
reproduce,45.4
hurry,53.2,51.3.2
engrave,25.1
survey,30.2,35.4
extradite,10.2
swing,47.6,51.3.1,47.2,9.6-1
swill,39.4-2
disapprove,31.3-6
paint,25.1,25.2,26.7-2-1,9.9,41.2.2,24,29.2
sink,45.4
strip,10.6,10.4.1-1,41.1.1
mollify,31.1
hush_up,42.3
ensue,48.3
jump,45.6-1,51.3.2
picture,29.2
chitter,43.2,38
smack,18.4-1,40.3.2,18.1-1
sing,43.2,37.3,26.7-1-1
rejoice,31.3-8,31.3-5,31.3-2,31.3-1
stretch,47.7,45.2,40.3.2
quantize,34.2
pitch,17.1-1
encumber,13.4.2-1-1
spatter,9.7-1
trolley,51.4.1
erase,10.4.1-1
fluster,31.1
imbue,9.8
eject,10.1
gash,18.3,21.2-1
burrow,35.5
gasp,40.2
resort,26.6.2
comprehend,87.2-1
exist,47.1-1,39.6
boycott,52
importune,58.2
calcify,45.4
eschew,52
garb,41.3.3
begin,55.1-1
pulsate,47.3
hunch_up,50
tower,47.6,47.1-1
antagonize,31.1
belittle,33
towel,41.2.2,10.4.2
foreknow,29.5-1
rifle,35.2,10.6,35.5
feminize,45.4
change_over,26.6.2-1
swaddle,9.8
rivet,22.4
auction,54.4
mechanize,45.4
store,15.2,54.3
entertain,31.1
storm,57
supervene,48.1.1
glaze,9.9,24
mutilate,44
jeep,51.4.1
deem,29.9-1
ravage,44
sail,51.4.2
jeer,40.2
switch_over,26.6.2-1
regurgitate,40.1.3-1
forgive,33
harness,9.9,22.4
plate,9.8
confess,37.7-1,37.10
trawl,35.2
quadruple,45.4
ail,40.8.1
aim,62
voyage,51.4.2
paste,22.4-1
butter,9.9
air,45.4
doff,41.3.1
go,47.7,51.1-2
boogie,51.5
gift,13.2
mold,47.2,26.1
satisfy,31.1
raise,40.3.2,9.4
lope,51.3.2
indicate,78-1
scallop,45.3
aid,72-1
shrug,40.3.1-1
zing,43.2
domesticate,45.4
degrade,45.4
strut,51.3.2
consider,29.9-1-1-1
repute,29.5-1
come_around,26.6.2
loop,9.6,45.4,22.4
thieve,10.5
deck,9.8
loom,47.6,47.1-1
fasten,22.3-2-1
look,30.4,30.3,35.5
bear,31.2
install,9.1-1,29.1
allege,37.7
ooze,43.4
beat,22.3-1-1,26.5,43.2,40.3.2,18.1-1
predispose,96
wreck,44
extrapolate,108-2
stoop,47.6,50
gain,13.5.1-1,45.6-1
molt,45.5
succor,72
yen,62
calm_down,42.3
suppurate,47.2
staple,22.4
overreach,90
beam,40.2,43.1
dwell,47.1-1,37.11-2,46
catnap,40.4
motorbike,51.4.1-1
quiver,47.3,40.6
stone,42.2,17.2,10.7
long,32.2-1
defang,10.8
dock,9.10-1
break_apart,45.1
deal,83
expose,48.1.2,78
capture,10.5
eavesdrop,30.3
gill,10.7
groove,9.9,31.3-7
gild,9.8,25.3
befriend,71
vault,51.3.2
itch,32.2-1,40.8.1
drain,10.3-1,10.6-1,45.4
sanction,64,33
defame,33
holiday,56
loll,47.6
inveigle,59
lighten,45.4
promulgate,37.7
thrive,47.1-1,39.6
enforce,63
lend,13.1
stomp,51.3.2
redress,13.4.2-1
collect,22.3-2,26.5,47.5.2,45.4,13.5.2
depress,31.1
mushroom,45.6-1,13.7
plagiarize,10.5
gall,31.1
simulate,55.5-1
boast,37.8
garage,9.10
nettle,31.1
chisel,26.1
rearm,13.4.2-1
recommend,48.1.2,37.7-1-1,33
notch,21.2-1
scandalize,31.1
sack,10.10
sponge,10.4.2,13.7
bluster,37.3
convulse,40.6
degrease,10.8
speed,51.3.2
cram,9.7-1-1,14-1
carbonize,45.4
lynch,42.1
sponsor,29.8-1
depopulate,10.6
crab,37.8,13.7
shed,43.4
reckon,70,29.9-1
quarry,35.2,10.9
color,24
yap,37.3,38
approach,98,51.1-2
accompany,51.7
yak,37.6
suckle,39.7
roust,10.1
bow_out,82-1
electrocute,42.2
bother,31.3-2,31.1,40.8.1
camouflage,29.6
activate,45.4
knock_off,10.5
rouse,59
correct,45.4
button,22.4
feast,39.5
prosper,47.1-1,39.6
perforate,21.2-1
tramp,51.3.2
move,31.1,11.2,51.3.1,45.6-1
dong,43.2
vilify,33
plink,43.2
gladden,31.1,31.3-1,45.4
disillusion,31.1
endorse,25.3
board,9.9,46
commend,33
threaten,31.1
sling,17.1-1,9.1
spellbind,31.1
slink,51.3.2
delay,53.1-1
comment,37.11-1-1
accumulate,47.5.2,13.5.2
plant,9.1-1,9.7-2,55.5-1
exterminate,44,42.1
strain,10.4.1,40.8.3-2
crew,29.8-1
plank,9.9,45.3
click,18.1,43.2,40.3.2
surround,9.8,47.8
banish,10.2
crave,32.1-1,32.2-1,32.1
thrill,31.3-9,31.1,31.3-1
totter,49,47.3,51.3.2
tiptoe,51.3.2
somersault,51.3.2
wrangle,36.4-1
gambol,51.3.2
inhale,40.1.3-2
sharpen,45.4
disquiet,31.1
dope,9.9
wriggle,49
crawl,47.7,47.5.1-1,51.3.2
illustrate,37.1.1,25.3
reaffirm,29.5-2,78-1-1,31.2
tether,22.4
hoard,15.2
bitch,37.8
archive,9.10
puff,43.4
produce,26.4,27,26.7-2
reveal,37.7-1,48.1.2,78-1-1,37.10,29.2-1-2
mingle,22.1-1-1,36.1
cohabit,36.1
coexist,47.1-1,36.1
bracket,47.8,22.4,29.10
fatigue,31.1
deworm,10.8
love,31.2-1
instigate,27,55.5-1
trail,51.6
age,45.4
value,54.4,31.2
train,13.5.3
spell,25.2
hurtle,51.3.2
unpeg,23.3
reiterate,37.7-1
deplete,10.6
scream,43.2,37.3
abbreviate,45.4
glance,30.3
ink,25.2,9.9
dapple,9.8
remonstrate,36.3-1
endure,47.1-1-1
co-occur,86.1
moon,31.3-8,31.3-2
walk_through,26.8
moor,22.4,22.3-2-1
drift,47.3,51.3.1,51.3.2
blur,45.4
add,37.7,108,22.1-2
gibe,33
mope,31.3-8
corrode,45.5,45.4,47.2
radiate,43.4
frustrate,31.1
celebrate,33
transcribe,25.4
doll,41.3.2
dispose,96
expel,10.1,10.2,10.10
smash,18.4-1,45.1,17.1-1,21.2-1,18.1-1
yip,38
know,29.5-1,29.9-1-1,29.2-1
insulate,9.9
knot,22.4
spend,68,66-1
lose,13.2
scrunch,45.2,21.2-1
squeal,43.2,37.3,38
squeak,43.2,37.3,38
shear,10.4.2-1
tighten,45.4
act,29.6-1
smart,40.8.2
mutate,26.6.1
bench,9.10
show_up,48.1.1
repopulate,9.8
hoover,10.4.2
ready,26.3-1
spot,30.2,57,9.8
umpire,29.8-1
doodle,25.2
fluoresce,43.1
lacquer,24
commercialize,45.4
place,9.1-2
castigate,33
knee,18.3
slack,45.4
hoodwink,59-1
attain,13.5.1
yank,23.2,12-1,15.1-1,11.4
tantalize,31.1
journey,51.3.2
idolize,31.2
cling,43.2,22.5
loan,13.1
acquaint,37.2
clink,43.2
grace,9.8
bristle,47.5.3,47.2
appease,31.1
loaf,53.1
trademark,101
disparage,33
moisturize,41.1.1
anesthetize,45.4
load,9.7-2
flabbergast,31.1
hop,47.5.1-1,51.3.2
presume,29.5-1
climb,47.7,51.1,45.6-1,51.3.2
etch,25.1
motorize,45.4
harm,31.1
punt,51.4.1,17.1-1
give,13.1-1
plow,10.4.2-1
solidify,45.4
plunk,43.2
gravel,9.9
hoe,9.3
irritate,31.1
plot,25.2,36.1
steam-bake,45.3
shrivel,45.4
descry,30.2
grade,29.10
aromatize,9.9
denote,78
slide,11.2-1,51.3.1,51.3.2
africanize,45.4
scratch,18.2,25.2,10.4.1-1,21.1-1,40.8.3-2,35.5
procrastinate,53.1
transcend,90
park,9.1-1
respire,47.2
induce,59
schmooze,37.6
alkalify,45.4
strangle,42.3,42.2
pare,23.3
incline,96
rinse,10.4.1-1,41.2.2
plop,48.1.1,47.6,43.2,50
concoct,26.4
necessitate,103
orphan,29.7
plumb,35.2
string,9.9,9.7-1,22.4,9.10,10.7
nobble,10.5
slice,18.2,23.3,21.1-1,21.2-1
frighten,31.1,59-1
plod,51.3.2
part,41.2.2,23.1-2
December,56
ogle,30.3
keep,55.6,15.2
flinch,40.5
hug,36.2,47.8
pull,40.8.3-1-1,23.2,12-1,15.1-1,11.4,13.5.1
frost,45.4
crow,37.3,38
pulp,10.7
round,45.2
crop,21.2-2,41.2.2
exasperate,31.1
shingle,9.9
knit,40.3.2,26.1
froth,47.2
welcome,65,33
submit,95,13.2-1-1
fowl,13.7
team_up,71
pump,9.7-1
pale,45.4,40.8.4
demoralize,31.1
reduce,42.3,76
finish,55.4-1
germanize,45.4
spur,59
acknowledge,29.9-1,37.10
gamble,94,70
unfasten,23.3
trade,13.6-1
deprecate,33
plait,41.2.2
interpret,29.2
signal,37.4
repeat,37.7-1,26.8,55.4
hang,47.6,9.7-1,40.3.2,42.2,9.2-1,50
shun,52
consume,66,39.4-1
hand,11.1-1
reach,51.8,13.5.1
shut,45.4
deny,29.5-1
puke,40.1.2
implement,55.5-1
drawl,37.3
lengthen,45.4
dent,21.2-1
react,31.3-9
muddle,22.2-2,31.1
consult,36.3-1,37.1.2,36.4
separate,10.1,23.1-2,29.10
accurse,33
trace,25.2
track,35.3,51.6
trill,43.2,37.3,38
pant,40.1.1
cancan,51.5
praise,33,29.2
halt,45.4,55.4
shell,10.7
sully,9.8
examine,30.2,35.4
bottlefeed,39.7
relay,37.4,37.1.1
relax,31.1
test,35.4
unbuckle,23.3
excuse,33
insist,37.7
oscillate,47.3
pluck,10.4.1-1,41.2.2,13.5.1
expect,29.5-1,62
open,48.1.1,47.6,45.4,40.3.2,55.5-1
page,35.5
describe,29.2-1-1
cauterize,45.4
readjust,26.9
arm,13.4.2-1
incarcerate,92
exalt,31.2
unscrew,23.3
fork,9.10
form,26.4,48.1.1,48.1.2
abhor,31.2
prepare,26.3-1,55.5-1
shut_up,42.3
yawn,40.2,40.1.1
go_on,55.1
retch,40.1.2-1
skirmish,36.4-1
present,48.1.2,13.4.1
disentangle,23.1-1
harden,45.4
plug,9.8
decry,33
mortify,31.1
ask,37.1.2,58.2,58.1,60-1
shit,40.1.2
confederate,22.2-2
picnic,39.5
pair,22.3-2,22.2-2,22.1-2-1
ship,11.1-1
neglect,75-1-1
pain,31.1,40.8.1
squander,68,66-1
pilfer,10.5
delight,31.3-8,31.3-5,31.1
spit,57,40.1.2,9.10
expectorate,40.1.3-1,40.1.2-1
engage,22.2-3-2,107,31.1,13.5.3
agonize,31.3-8,31.1
evaporate,45.4
outrage,31.1
loft,17.1-1
winnow,10.4.1
litter,9.8,28
spin,26.7-2-1,9.6,40.8.2,51.3.1,47.2,26.1
acquire,13.5.2-1
delve,35.5
hum,47.5.3,43.2,37.3,40.8.2,26.7-1-1
sequester,10.5,16
spear,21.2-2
mock,33
chastise,33
speak,37.11-1,37.5
semaphore,37.4
frown,40.2
point,40.3.1-1
scatter,9.7-1
attach,22.3-2-1
devise,55.5-1
attack,33
tapdance,51.5
shop,35.2
shoo,10.1
hate,31.2-1
persevere,47.1-1
infer,29.5-1,97.2
show,48.1.2,29.5-2,37.1.1-1-1,78-1-1,40.3.2
pack,9.7-1-1
fool,59-1
butler,29.8-1
dismay,31.1
conserve,13.5.1
disencumber,10.6
garnish,9.8
combat,98,36.4-1
contaminate,9.8
shoe,9.9
sliver,45.1
awe,31.1
rouge,9.9,41.2.2
drape,9.7-2
moan,37.8,40.2,43.2,37.3,38
outstrip,90
contain,47.8,54.3
thumbtack,22.4
reject,77
have,39.4-1,100
object,37.8
push,59,23.2,15.1-1,12-1-1,9.3-2-1,11.4-1-1
purr,43.2,37.3,38
intrigue,31.1
louse,10.7
reunite,36.3-1,36.1
outrace,90
lock,22.4
denounce,33
fold,26.5,45.2,40.3.2,26.1
interrelate,22.2-2-1
term,29.3
menace,31.1
gauge,54.4,34.2
guarantee,29.5-2,13.3,99,37.13
disappear,48.2
haul,11.4
occur,48.3
granulate,45.4
shatter,44,45.1
chance,94-1,48.3
break_up,45.1
deflesh,10.8
furnish,13.4.1-1
knock,18.4-1,23.2,43.2,17.1-1,18.1-1
roll,22.3-2,47.4,23.2,43.2,9.6,11.2-1,45.2,26.3-1,40.3.2,51.3.1,51.3.2,26.1
sprinkle,57,9.7-1
peeve,31.1
banquet,39.5
squall,37.3
grimace,40.2
luxuriate,31.3-5
trick,41.3.2,59-1
inquire,37.1.2
croon,37.3
disorganize,45.4
crook,40.3.2
differentiate,23.1-1
ransack,10.6,35.4
rave,31.3-8
magnetize,45.4
caravan,51.4.1
touch,47.8-1,31.1,86.2-1,20-1
incinerate,45.4
leer,30.3
discombobulate,31.1
immolate,42.1
shamble,51.3.2
justify,37.1.1
roil,47.3,31.1,47.2
net,54.2
hiss,43.2,37.3,38
dishearten,31.1
broil,26.3-2,45.3
scintillate,43.1
sicken,31.3-6,31.1,31.3-1,45.4,40.8.4
mention,37.7-1
chitchat,37.6
overburden,13.4.2-1-1
purple,45.4
curtsey,40.3.3
sit_down,50
hazard,94-1
excel,74-1
enjoy,31.2-1,32.1-1
distill,10.4.1
gasify,45.4
discompose,31.1
feign,55.5-1
bivouac,46
guess,29.5-1,84,34.2
predict,78
hinge,22.4
set_off,51.1-2,27
guest,46
abstain,69
root,35.5
change,13.6-1,26.6.1-1,45.4,41.1.1
lead,59,51.7
leaf,35.5
march,51.3.2
diverge,23.4
rope,22.4
inundate,9.8
entrust,13.4.1-1
aggravate,31.1
execute,42.1
lesgislate,71
fax,37.4
sequin,9.9
watch,35.2,30.2
moisten,45.4
whoosh,43.2
molest,31.1
label,9.9,29.3-1,25.3
rattle,43.2,38
fumble,35.5
borrow,13.5.2
fascinate,31.1
roof,9.9
lean,47.6,9.2-1,50
warble,37.3,38
leak,43.4,37.7
raze,44
make,26.1-1,29.3,51.8
jangle,43.2
leap,51.3.2
room,46
romp,51.3.2
nap,40.4
disbelieve,31.2
prawn,13.7
hanker,32.2-2,32.2-1
vamoose,51.1-2
wireless,37.4
nab,10.5
intermingle,22.2-1-1,22.2-2-1
glorify,37.12,33
stucco,9.9
deaccent,10.8
mail,11.1-1
hardboil,26.3-2,45.3
cohere,89
maim,44
sandpaper,10.4.2
relinquish,13.2
freeze,26.5,57,45.4
reimburse,13.2-2-1
venture,37.7,94
debone,10.8
enliven,31.1
tarry,53.1
prickle,40.8.2
glom,22.3-2-1
deposit,9.1-1
get_by,83-1-1
rant,37.11-1,37.3
glow,43.1
rank,29.6,29.2
administer,13.2-1-1
ventilate,45.4
squaredance,51.5
empty,10.3-1,45.4
report,37.7-1,29.9-1,29.2-1-2
contextualize,45.4
scorch,45.4
accelerate,45.4
asphalt,9.9
keep_up,55.6
mangle,21.2-1
nestle,47.6
vacation,56
yammer,37.3
barbeque,26.3-2
silence,42.3,45.4
invigorate,31.1
antique,13.7
overspread,47.1
build,26.1-1,97.1
whelk,13.7
stereotype,29.2
adjust,26.9
squash,26.5,18.1,18.4-1,21.2-1,9.3-2
note,37.7-1,30.2
whelp,28
water,9.9
scrabble,35.5
disgorge,10.1
electrify,31.1
repose,47.6
squelch,43.2,42.3
omit,10.1,75-1
club,18.3
nosh,39.5
square,89
spindle,9.10
nose,35.6
hike,51.3.2
patch,9.9
riffle,35.4
martyr,29.7
apply,105
envy,31.2
set_out,51.1-2
elucidate,37.1.1
croak,37.3,38
retreat,82-3,51.1-2
waken,45.4
wonder,31.3-8,31.3-1,88.1-1
proceed,55.1
obscure,45.4
clatter,18.4-1,43.2
hire,13.5.3,13.5.1
eye,30.2
saunter,51.3.2
punch,18.2,21.2-2
blab,37.7-1
damage,44
dictate,37.1.1-1
blackberry,13.7
console,31.1
blat,43.2,38
restore,13.2
dress,41.3.2,41.1.1
outwit,90
ferment,45.5,47.2
scale,10.7
scald,45.3,40.8.3-2
understudy,29.8-1
whump,43.2
clog,9.8,51.5,45.4
circle,47.8
defog,10.8
distribute,13.2-1
rate,54.4,29.6,29.9-1
squawk,43.2,37.3,38
exhort,58.1
motorcycle,51.4.1-1
rove,51.3.2
mesmerize,31.1
scalp,10.7
hint,37.7-2
deflea,10.8
bottle,9.10
evade,52
schedule,26.4-1
find_out,84-1-1
cultivate,26.3-1
beard,10.7
clothe,41.1.1
accrue,13.5.2
spread,48.1.1,9.7-1,47.2
gleam,43.1
fester,45.5,47.2
glean,14-2
rasp,43.2,37.3
oxidize,45.5,45.4
faint,40.8.4
misunderstand,87.2
guesstimate,34.2
scar,25.1
affront,31.1
blunt,45.4
silkscreen,26.7-2
hasten,53.2,45.4,51.3.2
liquidate,42.1
hide,16-1
communicate,36.1,37.1.1,36.4-1
hustle,59-1
solder,22.4
bundle,22.3-2-1
chirp,37.3,38
hibernate,54.3
unburden,10.6
interlink,22.2-2-1
peddle,13.1
befuddle,31.1
resuscitate,45.4
specify,29.2
admire,31.2
behave,29.6,29.6-1
goose_step,51.3.2
visualize,29.2-1-1
broaden,45.4
machinate,55.5
chase,51.6
restrain,67,76
strike,18.4-1,43.2,31.1,18.1-1
roughen,45.4
abridge,45.4
cringe,40.5,31.3-1
annoy,31.1,59-1
foresee,29.5-1
admix,22.1-1
purloin,10.5
mound,9.7-2
bewilder,31.1
mottle,9.8
jail,9.10
oust,10.1,10.10
admit,29.5-2,65,37.10
alter,45.4,26.6.1
muffle,42.3
charm,31.1
narrow,45.4
mount,47.7,9.1,55.5-1
nut,13.7
mate,36.1,22.2-2-1
reflect,31.3-8
arise,48.1.1
send_away,10.10
glue,22.4
perform,26.7-1
dumbfound,31.1
desecrate,44
eternalize,45.4
glitter,43.1
blurt,37.7-1
warm_up,45.3
snooze,40.4
mobilize,45.4
persecute,33
chink,43.2
forest,9.9
valet,29.8-1
ensnare,59-1
chalk,25.2
effervesce,47.2
avouch,29.5-2
scare,31.1
reopen,45.4
quarter,46
hydrogenate,45.4
cloak,9.9,9.8,47.8
stencil,25.2
bestride,47.8
chant,37.3,26.7-1
revive,45.4
tutor,29.8-1
dirty,9.8,45.4
question,37.1.3
wheeze,43.2,37.3,40.1.1,38
lambaste,33
recount,37.7-1
unleash,23.3
delude,59-1
multiply,45.6,108-1,45.4
mourn,31.3-8,31.3-3,31.2
slant,96,47.7
chill,31.1,45.4
starch,9.9
chime,43.2
attire,41.3.3
consort,36.1
dewater,10.8
ferry,51.4.1,11.5-1
designate,29.1
scan,30.2,35.4
spurt,43.4,9.7-1
lodge,9.10-1,46,9.1
beckon,40.3.1-1
regularize,45.4
articulate,37.7-1
stare,30.3
leaven,9.9
masquerade,29.6
snigger,40.2
pacify,31.1
sacrifice,13.2-1-1
mill,21.2-2
milk,10.6-1,10.7
give_in,95
alleviate,80
mineralize,45.4
exchange,13.6-1
nod,40.3.1-1
stash,9.1-1
spruce,41.3.2
sputter,43.2
braise,45.3
stride,51.3.2
bubble,43.4,43.2
blench,40.8.4
start,55.1-1
deglaze,10.8
prize,31.2
engross,31.1
range,47.7
beautify,45.4
festoon,9.8
quibble,36.4-1
escape,51.1
blanket,9.9,9.8,47.8
gouge,21.2-1
upset,31.1
mine,35.1,10.9
fertilize,45.4
mind,31.3-2,88.1
defecate,40.1.3-1,40.1.2-1
smother,9.8,42.3,42.2
end,55.4-1
pass_on,11.1
slash,21.1-1
assassinate,42.1
shudder,40.6
mutter,37.3
mint,26.4-1
tackle,98
uproot,10.1
blush,40.1.1
dewax,10.8
beggar,29.7
chain,22.4
shuffle,22.3-2,51.5,40.3.2,51.3.2
bloody,45.4
netmail,37.4
concur,36.1,89
elevate,9.4
shred,45.1,21.2-1
procure,13.5.1
midwife,29.8
decline,45.6-1
slate,9.9
mask,9.8
beach,9.10
skip,51.3.2
mash,21.2-1
pull_out,82-1
skin,10.7,40.8.3-2
skim,10.4.1
pan-fry,45.3
mass,22.3-1,47.5.2
embrocate,45.4
incise,25.1
revile,33
varnish,9.9,24
cower,40.5,40.6
annex,10.5
remunerate,33
saponify,45.4
acquit,80-1,10.6-1-1
charcoal,25.2
burgle,10.6-1
dream,62
mark,25.1,29.1
yelp,37.3,38
incite,59,27
yell,37.3,38
get_away,82-2
oven-fry,45.3
crimson,45.4
congregate,47.5.2
tingle,40.8.2
circumcise,45.4
blot,9.8
issue,48.1.1,13.3,13.4.1
thrash,18.3
state,37.7-1
achieve,55.2
veil,9.9,9.8
quench,31.1,42.3
degas,10.8
vein,9.8,10.7
redraw,29.2
conjoin,22.2-2
flatten,45.4,21.2-1
wow,31.1
quote,37.1.1-1
billow,47.2
woo,96
ripen,45.4
plunder,10.6-1
blow,57,23.2,40.3.2,47.2,26.1
flatter,31.1,59-1
unpin,23.3
inch,51.3.2
tense,45.4
engulf,47.8
diagnose,29.2
labour,73-3
amuse,31.1
surpass,90
ruffle,31.1
enlarge,45.4
address,25.3
infect,9.8
shoulder,9.10
chide,33
disconnect,23.3,23.1-2
sunbathe,41.1.1
nip,51.3.2
ordain,29.1
disrobe,41.1.1
miss,31.2
mist,57
total,22.2-2,54.1-1
need,32.1-1-1,103,60
twitch,49,40.3.2
photograph,25.4
abet,72-1
arch,40.3.2
fret,31.3-8,31.3-2
fish,35.1,13.7
set_about,98
exonerate,10.6-1-1
bullock,59
free,80-1,10.6-1-1
jive,51.5
search,35.2
snare,9.10
discharge,10.1,80
blacken,45.4
bleat,37.3,38
apportion,13.3
snarl,37.3,38
rive,45.1
make_out,30.2
graze,39.5,40.8.3,20-1
number,29.10
miff,31.1
smoke,47.2
veer,47.7
clomp,43.2
marvel,31.3-8,31.3-1
commiserate,36.1,88.2
overhang,47.8
ridicule,33
execrate,31.2
chuck,17.1-1
screw,22.4
subdue,42.3
implant,9.1
oil,9.9
trouble,31.1
accommodate,26.9
refund,13.1
wet,45.4
placate,31.1
rendezvous,36.1
sand,9.9
firm,45.4
wed,22.2-3-1-1
vitrify,45.4
abdicate,10.11
unify,22.2-2-1
stain,9.9,9.8-1,24
fire,17.1-1,10.10
emblazon,9.8
volatilize,45.4
forego,75-1-1
goggle,40.2,30.3
disfigure,44
tassel,9.9,9.10,10.7
fray,45.4
bequeath,13.3
lecture,37.11-1
stall,53.1-1
throttle,42.2
intimidate,31.1
make_it,51.1-2
taste,35.3,30.1,30.4
doctor,29.8-1
close,45.4,40.3.2
pause,53.1
poll,10.7
imprint,25.1
weasel_out,10.5
constrict,45.4
unmake,44
wiggle,49,47.3,40.3.2
lollop,51.3.2
think,62,29.9-2
stink,43.3
abase,45.4
get,26.6.2,13.5.1-1
abash,31.1
sting,31.1,40.8.2,20-1
overcharge,54.5
dilute,45.4
stop_up,9.8
gabble,37.3
compress,26.5,45.4
cough,40.2,40.1.2-1
recede,51.1-2
poke,19,35.5
stalk,35.3,10.7
gel,41.2.2
salt,9.9
pound,40.8.2,18.1-1,9.3-2-1,26.1
neck,36.1
abate,45.4
retire,82-3,10.11
purchase,13.5.2-1
throw,31.1,17.1-1-1
grouse,37.8,13.7
style,26.4,41.2.2,29.3-1
experience,30.2
fragment,45.1
flick,17.1-1,40.3.2
stamp,25.1,29.3,40.3.2
throb,47.3,40.8.2
still,42.3
roast,26.3-2,45.3
win,13.5.1
chuckle,40.2
stand,47.6,31.2,9.2-1,50
cascade,47.7,47.2
off,42.1
eulogize,33
chasten,33
provoke,31.1,27
sorrow,31.3-8
rotate,47.3,9.6,51.3.1
curl,41.2.2,9.6-1
curb,42.3
court,36.2
impose,63
cure,10.6,80-1
fizz,43.2,47.2
break,48.1.1,40.8.3-1-1,10.6,23.2,45.1
flirt,36.1
bread,9.9
confabulate,36.1
overstate,37.12
meander,47.7,51.3.2
knife,18.3,42.2
gab,37.6
ring,9.8,43.2,47.8
screen,16
fetch,13.5.1-1
gag,9.9,42.3
buckle,22.4
detest,31.2-1
include,107,65
carjack,10.5
poster,9.9
beseech,60
converge,47.7,87.1
abandon,51.2
filch,10.5
rind,10.7
recline,47.6
sunburn,45.4,40.8.3-2
manifest,48.1.2
stagnate,45.5,47.2
influence,59-1
protect,85
dupe,59-1
recover,13.5.2
interlace,9.8,22.2-2-1
smudge,9.7-1
conspire,71
scuffle,36.4-1
buck,49
acetify,45.4
stabb,18.3
correlate,86.1,22.2-2-1
cheapen,45.4
billet,9.10
decorate,9.8,25.3
clock,54.1
mumble,37.3
quicken,45.4
oar,51.4.2
bluff,59-1
differ,23.4,36.4-1
natter,37.3
fabricate,26.4
fondle,20-1
enlighten,31.1
count,108,91,70,29.6,29.2,34.2
save,54.5,13.5.1-1
get_around,26.6.2
buffet,17.2
partition,10.1,23.3
squeeze,26.5,10.4.1-1,12-1-1,9.3-2-1,20-1
envisage,29.2-1-1
annul,106
torture,31.1
champion,29.8-1
fling,17.1-1
coerce,59
revolve,47.3,51.3.1
enamel,24
federate,45.4
disassemble,23.3
sleep_over,46
thrum,43.2
unseal,23.3
clench,40.3.2
manufacture,26.4
pique,31.1
dust,10.4.1-1,9.7-2
agglomerate,45.4
operate,45.4
stack,9.7-2
unseat,10.10
seclude,16
plummet,47.7,45.6-1
captivate,31.1
accomplish,55.2
stick,22.3-2,9.1-2,19,9.7-1
moult,47.2
wax,48.1.1,9.9,41.2.2
disengage,10.1
primp,41.1.1
