"Data","Ora","Simbol","Scadenta","Pret","Volum","OpenInt"
"2008-01-03","14:19:34","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","14:20:14","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","14:20:24","DESIF2","MAR08","3.4400","9","13796"
"2008-01-03","14:21:06","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:21:27","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:22:45","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:25:12","DESIF5","MAR08","4.4009","2","17894"
"2008-01-03","14:25:38","DESIF2","MAR08","3.4400","2","13796"
"2008-01-03","14:25:43","DESIF5","MAR08","4.4009","3","17894"
"2008-01-03","14:25:50","DESIF5","MAR08","4.4009","3","17894"
"2008-01-03","14:26:10","DESIF5","MAR08","4.4009","12","17894"
"2008-01-03","14:26:17","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","14:26:17","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:26:17","DESIF2","MAR08","3.4400","1","13796"
"2008-01-03","14:28:21","DESIF2","MAR08","3.4400","3","13796"
"2008-01-03","14:31:05","DESIF2","MAR08","3.4420","1","13796"
"2008-01-03","14:31:05","DESIF2","MAR08","3.4420","1","13796"
"2008-01-03","14:31:05","DESIF2","MAR08","3.4429","1","13796"
"2008-01-03","14:31:05","DESIF2","MAR08","3.4430","3","13796"
"2008-01-03","14:32:10","DESIF5","MAR08","4.4100","1","17894"
"2008-01-03","14:32:10","DESIF5","MAR08","4.4100","2","17894"
"2008-01-03","14:32:10","DESIF5","MAR08","4.4100","2","17894"
"2008-01-03","14:32:41","DESIF5","IUN08","4.5739","4","2738"
"2008-01-03","14:32:41","DESIF5","IUN08","4.5739","4","2738"
"2008-01-03","14:32:42","DESIF2","MAR08","3.4440","10","13796"
"2008-01-03","14:32:49","DESIF5","IUN08","4.5739","3","2738"
"2008-01-03","14:34:11","DESIF2","MAR08","3.4450","2","13796"
"2008-01-03","14:35:13","DESIF5","MAR08","4.4175","3","17894"
"2008-01-03","14:35:13","DESIF5","MAR08","4.4180","8","17894"
"2008-01-03","14:36:17","DESIF2","MAR08","3.4450","1","13796"
"2008-01-03","14:37:41","DESIF5","MAR08","4.4197","5","17894"
"2008-01-03","14:37:41","DESIF5","MAR08","4.4198","5","17894"
"2008-01-03","14:37:58","DESIF5","MAR08","4.4198","2","17894"
"2008-01-03","14:37:58","DESIF5","MAR08","4.4199","1","17894"
"2008-01-03","14:37:58","DESIF5","MAR08","4.4199","1","17894"
"2008-01-03","14:37:58","DESIF5","MAR08","4.4200","1","17894"
"2008-01-03","14:38:11","DESIF2","MAR08","3.4495","5","13796"
"2008-01-03","14:39:43","DETLV","MAR08","0.9379","1","1916"
"2008-01-03","14:39:58","DESIF5","MAR08","4.4199","5","17894"
"2008-01-03","14:39:58","DESIF5","MAR08","4.4200","1","17894"
"2008-01-03","14:39:58","DESIF5","MAR08","4.4200","4","17894"
"2008-01-03","14:40:29","DESIF5","IUN08","4.5870","2","2738"
"2008-01-03","14:40:37","DESIF5","MAR08","4.4200","1","17894"
"2008-01-03","14:41:48","DESIF2","MAR08","3.4493","1","13796"
"2008-01-03","14:41:48","DESIF2","MAR08","3.4494","9","13796"
"2008-01-03","14:42:02","DESIF5","MAR08","4.4210","1","17894"
"2008-01-03","14:42:05","DESIF5","IUN08","4.5900","1","2738"
"2008-01-03","14:42:48","DESIF2","MAR08","3.4493","1","13796"
"2008-01-03","14:42:48","DESIF2","MAR08","3.4494","4","13796"
"2008-01-03","14:43:15","DESIF2","MAR08","3.4496","2","13796"
"2008-01-03","14:43:30","DESIF3","MAR08","2.4339","2","310"
"2008-01-03","14:43:30","DESIF3","MAR08","2.4339","1","310"
"2008-01-03","14:43:30","DESIF3","MAR08","2.4339","1","310"
"2008-01-03","14:43:41","DESIF5","MAR08","4.4250","5","17894"
"2008-01-03","14:43:42","DESIF5","MAR08","4.4250","2","17894"
"2008-01-03","14:43:42","DESIF5","MAR08","4.4250","5","17894"
"2008-01-03","14:43:42","DESIF5","MAR08","4.4210","4","17894"
"2008-01-03","14:43:42","DESIF5","MAR08","4.4200","6","17894"
"2008-01-03","14:44:01","DESIF2","MAR08","3.4495","6","13796"
"2008-01-03","14:44:01","DESIF2","MAR08","3.4496","1","13796"
"2008-01-03","14:44:01","DESIF2","MAR08","3.4498","1","13796"
"2008-01-03","14:44:01","DESIF2","MAR08","3.4499","3","13796"
"2008-01-03","14:44:01","DESIF2","MAR08","3.4500","4","13796"
"2008-01-03","14:44:13","DESIF2","MAR08","3.4496","5","13796"
"2008-01-03","14:44:13","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","14:44:13","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","14:44:13","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","14:44:13","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","14:44:13","DESIF2","MAR08","3.4500","10","13796"
"2008-01-03","14:44:13","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","14:44:13","DESIF2","MAR08","3.4500","5","13796"
"2008-01-03","14:44:18","DESIF2","MAR08","3.4500","4","13796"
"2008-01-03","14:44:33","DESIF2","MAR08","3.4535","1","13796"
"2008-01-03","14:44:34","DESIF2","MAR08","3.4535","2","13796"
"2008-01-03","14:44:53","DESIF2","MAR08","3.4550","1","13796"
"2008-01-03","14:44:55","DESIF2","MAR08","3.4550","3","13796"
"2008-01-03","14:45:05","DESIF2","MAR08","3.4550","3","13796"
"2008-01-03","14:46:10","DESIF5","MAR08","4.4200","5","17894"
"2008-01-03","14:46:44","DESIF5","MAR08","4.4200","6","17894"
"2008-01-03","14:48:50","DESIF5","MAR08","4.4200","10","17894"
"2008-01-03","14:49:11","DESIF5","MAR08","4.4200","1","17894"
"2008-01-03","14:49:12","DESIF2","MAR08","3.4470","2","13796"
"2008-01-03","14:49:12","DESIF2","MAR08","3.4470","1","13796"
"2008-01-03","14:50:43","DESIF5","MAR08","4.4269","1","17894"
"2008-01-03","14:52:40","DESIF5","MAR08","4.4250","1","17894"
"2008-01-03","14:52:50","DESIF5","MAR08","4.4269","1","17894"
"2008-01-03","14:52:58","DESIF5","MAR08","4.4250","8","17894"
"2008-01-03","14:53:55","DESIF5","MAR08","4.4269","3","17894"
"2008-01-03","14:53:55","DESIF5","MAR08","4.4286","1","17894"
"2008-01-03","14:53:55","DESIF5","MAR08","4.4289","1","17894"
"2008-01-03","14:53:55","DESIF5","MAR08","4.4299","1","17894"
"2008-01-03","14:53:55","DESIF5","MAR08","4.4300","10","17894"
"2008-01-03","14:53:55","DESIF5","MAR08","4.4300","2","17894"
"2008-01-03","14:54:37","DEBRK","MAR08","2.7689","1","1230"
"2008-01-03","14:54:37","DEBRK","MAR08","2.7690","1","1230"
"2008-01-03","14:55:33","DESIF5","MAR08","4.4301","1","17894"
"2008-01-03","14:55:33","DESIF5","MAR08","4.4300","1","17894"
"2008-01-03","14:55:43","DESIF5","MAR08","4.4300","22","17894"
"2008-01-03","14:55:46","DESIF2","MAR08","3.4538","2","13796"
"2008-01-03","14:55:53","DESIF5","MAR08","4.4300","4","17894"
"2008-01-03","14:56:02","DESIF5","MAR08","4.4300","20","17894"
"2008-01-03","14:56:10","DESIF5","MAR08","4.4300","1","17894"
"2008-01-03","14:56:41","DESIF5","MAR08","4.4301","1","17894"
"2008-01-03","14:56:50","DESIF5","MAR08","4.4300","15","17894"
"2008-01-03","14:56:57","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","14:57:05","DESIF5","MAR08","4.4302","1","17894"
"2008-01-03","14:57:05","DESIF5","MAR08","4.4300","14","17894"
"2008-01-03","14:57:16","DESIF5","MAR08","4.4300","5","17894"
"2008-01-03","14:57:18","DESIF5","MAR08","4.4300","5","17894"
"2008-01-03","14:58:20","DESIF2","MAR08","3.4500","30","13796"
"2008-01-03","14:58:42","DESIF2","IUN08","3.6500","1","1092"
"2008-01-03","14:59:31","DESIF2","MAR08","3.4500","6","13796"
"2008-01-03","14:59:50","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","15:00:10","DESIF2","MAR08","3.4500","5","13796"
"2008-01-03","15:00:52","DESIF5","MAR08","4.4250","1","17894"
"2008-01-03","15:00:55","DESIF2","IUN08","3.6601","1","1092"
"2008-01-03","15:01:18","DESIF3","MAR08","2.4339","1","310"
"2008-01-03","15:01:38","DESIF5","MAR08","4.4220","1","17894"
"2008-01-03","15:01:38","DESIF5","MAR08","4.4201","2","17894"
"2008-01-03","15:01:52","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","15:01:52","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","15:02:05","DESIF5","MAR08","4.4201","8","17894"
"2008-01-03","15:02:05","DESIF5","MAR08","4.4200","22","17894"
"2008-01-03","15:02:24","DESIF5","MAR08","4.4200","6","17894"
"2008-01-03","15:02:32","DESIF5","MAR08","4.4200","2","17894"
"2008-01-03","15:02:44","DESIF5","MAR08","4.4200","20","17894"
"2008-01-03","15:02:49","DESIF5","MAR08","4.4200","20","17894"
"2008-01-03","15:02:54","DESIF2","MAR08","3.4500","3","13796"
"2008-01-03","15:02:57","DESIF5","MAR08","4.4200","2","17894"
"2008-01-03","15:02:57","DESIF5","MAR08","4.4200","3","17894"
"2008-01-03","15:03:35","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","15:04:48","DESIF2","MAR08","3.4500","3","13796"
"2008-01-03","15:04:48","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","15:04:48","DESIF2","MAR08","3.4500","4","13796"
"2008-01-03","15:04:48","DESIF2","MAR08","3.4500","1","13796"
"2008-01-03","15:04:48","DESIF2","MAR08","3.4500","4","13796"
"2008-01-03","15:04:56","DESIF2","MAR08","3.4500","3","13796"
"2008-01-03","15:05:17","DESIF2","MAR08","3.4500","2","13796"
"2008-01-03","15:05:21","DESIF2","MAR08","3.4500","2","13796"
"2008-01-03","15:06:28","DESIF5","IUN08","4.5750","1","2738"
"2008-01-03","15:06:28","DESIF5","IUN08","4.5745","2","2738"
"2008-01-03","15:06:44","DESIF5","MAR08","4.4250","3","17894"
"2008-01-03","15:07:33","DESIF5","MAR08","4.4200","1","17894"
"2008-01-03","15:09:28","DESIF5","MAR08","4.4200","2","17894"
"2008-01-03","15:11:17","DESIF5","IUN08","4.5900","6","2738"
"2008-01-03","15:12:56","DESIF2","MAR08","3.4520","1","13796"
"2008-01-03","15:13:19","DESIF5","MAR08","4.4199","5","17894"
"2008-01-03","15:13:19","DESIF5","MAR08","4.4200","1","17894"
"2008-01-03","15:13:58","DESIF2","MAR08","3.4500","19","13796"
"2008-01-03","15:14:59","DESIF2","MAR08","3.4500","3","13796"
"2008-01-03","15:15:21","DESIF2","MAR08","3.4500","2","13796"
"2008-01-03","15:15:45","DESIF2","MAR08","3.4500","7","13796"
"2008-01-03","15:15:57","DESIF5","IUN08","4.5870","3","2738"
"2008-01-03","15:16:41","DESIF2","MAR08","3.4502","8","13796"
"2008-01-03","15:17:00","DESIF2","MAR08","3.4500","30","13796"
"2008-01-03","15:17:32","DESIF2","MAR08","3.4500","2","13796"
"2008-01-03","15:17:34","RON/EUR","SEP08","3.6698","5","44"
"2008-01-03","15:17:37","DESIF5","MAR08","4.4288","5","17894"
"2008-01-03","15:17:37","DESIF5","MAR08","4.4289","1","17894"
"2008-01-03","15:17:37","DESIF5","MAR08","4.4293","5","17894"
"2008-01-03","15:17:37","DESIF5","MAR08","4.4300","1","17894"
"2008-01-03","15:18:02","DESIF5","MAR08","4.4300","1","17894"
"2008-01-03","15:19:03","DESIF2","MAR08","3.4520","1","13796"
"2008-01-03","15:19:03","DESIF2","MAR08","3.4539","1","13796"
"2008-01-03","15:19:03","DESIF2","MAR08","3.4540","3","13796"
"2008-01-03","15:19:04","DESIF2","MAR08","3.4503","1","13796"
"2008-01-03","15:20:10","DESIF5","MAR08","4.4300","5","17894"
"2008-01-03","15:20:16","DESIF5","MAR08","4.4369","5","17894"
"2008-01-03","15:20:42","DESIF2","MAR08","3.4549","1","13796"
"2008-01-03","15:21:04","DESIF2","MAR08","3.4550","1","13796"
"2008-01-03","15:21:04","DESIF2","MAR08","3.4570","1","13796"
"2008-01-03","15:21:33","DESIF2","IUN08","3.6688","1","1092"
"2008-01-03","15:23:53","DESIF2","MAR08","3.4550","10","13796"
"2008-01-03","15:24:06","DEBRK","MAR08","2.7689","1","1230"
"2008-01-03","15:24:20","DEBRK","MAR08","2.7690","2","1230"
"2008-01-03","15:24:23","DESIF5","MAR08","4.4369","1","17894"
"2008-01-03","15:25:19","DESIF5","MAR08","4.4369","4","17894"
"2008-01-03","15:25:19","DESIF5","MAR08","4.4370","2","17894"
"2008-01-03","15:25:56","DESIF5","MAR08","4.4370","8","17894"
"2008-01-03","15:25:56","DESIF5","MAR08","4.4398","1","17894"
"2008-01-03","15:25:56","DESIF5","MAR08","4.4400","5","17894"
"2008-01-03","15:26:14","DESIF2","MAR08","3.4575","1","13796"
"2008-01-03","15:26:14","DESIF2","MAR08","3.4576","1","13796"
"2008-01-03","15:26:14","DESIF2","MAR08","3.4578","2","13796"
"2008-01-03","15:26:14","DESIF2","MAR08","3.4579","1","13796"
"2008-01-03","15:26:14","DESIF2","MAR08","3.4580","1","13796"
"2008-01-03","15:26:25","DESIF2","MAR08","3.4575","1","13796"
"2008-01-03","15:26:31","DESIF2","MAR08","3.4579","1","13796"
"2008-01-03","15:26:31","DESIF2","MAR08","3.4580","1","13796"
"2008-01-03","15:26:37","DESIF5","MAR08","4.4400","10","17894"
"2008-01-03","15:26:45","DESIF2","MAR08","3.4580","15","13796"
"2008-01-03","15:27:03","DESIF2","MAR08","3.4580","1","13796"
"2008-01-03","15:27:14","DESIF2","MAR08","3.4580","5","13796"
"2008-01-03","15:27:47","DESIF2","MAR08","3.4579","1","13796"
"2008-01-03","15:29:03","DESIF5","MAR08","4.4444","1","17894"
"2008-01-03","15:29:10","DESIF2","MAR08","3.4580","5","13796"
"2008-01-03","15:29:10","DESIF2","MAR08","3.4580","1","13796"
"2008-01-03","15:29:10","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","15:29:10","DESIF2","MAR08","3.4600","3","13796"
"2008-01-03","15:29:24","DESIF2","MAR08","3.4600","2","13796"
"2008-01-03","15:30:09","DESIF2","MAR08","3.4599","1","13796"
"2008-01-03","15:30:09","DESIF2","MAR08","3.4600","14","13796"
"2008-01-03","15:30:40","DETLV","MAR08","0.9379","1","1916"
"2008-01-03","15:31:01","DESIF5","MAR08","4.4443","10","17894"
"2008-01-03","15:31:37","DESIF5","IUN08","4.6000","5","2738"
"2008-01-03","15:31:44","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","15:31:56","DESIF2","MAR08","3.4600","3","13796"
"2008-01-03","15:31:56","DESIF2","MAR08","3.4600","10","13796"
"2008-01-03","15:32:06","DESIF2","IUN08","3.6600","1","1092"
"2008-01-03","15:32:19","DESIF2","IUN08","3.6600","4","1092"
"2008-01-03","15:32:37","DESIF5","IUN08","4.6000","1","2738"
"2008-01-03","15:33:13","DESIF2","MAR08","3.4600","5","13796"
"2008-01-03","15:33:34","DESIF5","MAR08","4.4430","1","17894"
"2008-01-03","15:33:34","DESIF5","MAR08","4.4444","4","17894"
"2008-01-03","15:33:37","SIBGOLD","MAR08","820.0000","2","38"
"2008-01-03","15:35:04","SIBGOLD","MAR08","816.0000","1","38"
"2008-01-03","15:35:04","SIBGOLD","MAR08","815.0000","5","38"
"2008-01-03","15:35:11","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","15:35:17","SIBGOLD","MAR08","815.0000","1","38"
"2008-01-03","15:35:37","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","15:36:09","DESIF2","MAR08","3.4600","4","13796"
"2008-01-03","15:36:23","DESIF5","MAR08","4.4444","5","17894"
"2008-01-03","15:36:23","DESIF5","MAR08","4.4450","5","17894"
"2008-01-03","15:37:14","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","15:37:32","DEBRK","MAR08","2.7689","1","1230"
"2008-01-03","15:37:32","DEBRK","MAR08","2.7690","2","1230"
"2008-01-03","15:39:18","DESIF5","MAR08","4.4450","5","17894"
"2008-01-03","15:39:20","DESIF2","MAR08","3.4599","1","13796"
"2008-01-03","15:39:20","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","15:39:26","DESIF2","MAR08","3.4600","40","13796"
"2008-01-03","15:40:02","DETLV","IUN08","1.0397","1","14"
"2008-01-03","15:40:02","DETLV","IUN08","1.0398","1","14"
"2008-01-03","15:40:02","DETLV","IUN08","1.0400","1","14"
"2008-01-03","15:40:22","DESIF5","MAR08","4.4480","4","17894"
"2008-01-03","15:40:22","DESIF5","MAR08","4.4488","1","17894"
"2008-01-03","15:40:42","DESIF2","MAR08","3.4640","1","13796"
"2008-01-03","15:40:42","DESIF2","MAR08","3.4642","2","13796"
"2008-01-03","15:40:42","DESIF2","MAR08","3.4643","2","13796"
"2008-01-03","15:41:23","DESIF2","MAR08","3.4638","3","13796"
"2008-01-03","15:41:23","DESIF2","MAR08","3.4640","7","13796"
"2008-01-03","15:41:26","DESIF5","MAR08","4.4488","1","17894"
"2008-01-03","15:41:26","DESIF5","MAR08","4.4488","5","17894"
"2008-01-03","15:41:26","DESIF5","MAR08","4.4489","5","17894"
"2008-01-03","15:41:26","DESIF5","MAR08","4.4490","1","17894"
"2008-01-03","15:41:26","DESIF5","MAR08","4.4498","10","17894"
"2008-01-03","15:41:26","DESIF5","MAR08","4.4500","2","17894"
"2008-01-03","15:41:26","DESIF5","MAR08","4.4500","16","17894"
"2008-01-03","15:41:27","DESIF5","MAR08","4.4500","4","17894"
"2008-01-03","15:41:27","DESIF5","MAR08","4.4500","5","17894"
"2008-01-03","15:41:27","DESIF5","MAR08","4.4500","5","17894"
"2008-01-03","15:41:36","DESIF2","MAR08","3.4640","1","13796"
"2008-01-03","15:41:44","DESIF5","MAR08","4.4505","1","17894"
"2008-01-03","15:42:15","DESIF2","MAR08","3.4640","2","13796"
"2008-01-03","15:42:18","DESIF5","MAR08","4.4550","1","17894"
"2008-01-03","15:42:18","DESIF5","MAR08","4.4595","1","17894"
"2008-01-03","15:43:55","DESIF2","MAR08","3.4640","5","13796"
"2008-01-03","15:43:55","DESIF2","MAR08","3.4649","1","13796"
"2008-01-03","15:43:55","DESIF2","MAR08","3.4650","10","13796"
"2008-01-03","15:43:55","DESIF2","MAR08","3.4650","2","13796"
"2008-01-03","15:43:58","SIBGOLD","MAR08","815.0000","5","38"
"2008-01-03","15:44:57","DESIF2","MAR08","3.4650","2","13796"
"2008-01-03","15:47:58","DESIF2","MAR08","3.4650","1","13796"
"2008-01-03","15:47:58","DESIF2","MAR08","3.4650","9","13796"
"2008-01-03","15:49:12","DESIF2","MAR08","3.4649","6","13796"
"2008-01-03","15:49:12","DESIF2","MAR08","3.4649","1","13796"
"2008-01-03","15:49:12","DESIF2","MAR08","3.4650","1","13796"
"2008-01-03","15:49:12","DESIF2","MAR08","3.4650","5","13796"
"2008-01-03","15:49:12","DESIF2","MAR08","3.4650","2","13796"
"2008-01-03","15:49:14","DESIF5","MAR08","4.4500","1","17894"
"2008-01-03","15:49:53","SIBGOLD","MAR08","819.9000","1","38"
"2008-01-03","15:49:56","DESIF2","MAR08","3.4650","1","13796"
"2008-01-03","15:49:59","DESIF5","MAR08","4.4500","1","17894"
"2008-01-03","15:50:18","DESIF5","MAR08","4.4500","1","17894"
"2008-01-03","15:50:20","DESIF2","MAR08","3.4650","1","13796"
"2008-01-03","15:51:19","DESIF5","MAR08","4.4500","7","17894"
"2008-01-03","15:51:19","DESIF5","MAR08","4.4500","5","17894"
"2008-01-03","15:52:32","DESIF2","IUN08","3.6642","1","1092"
"2008-01-03","15:52:38","DESIF2","MAR08","3.4649","5","13796"
"2008-01-03","15:52:38","DESIF2","MAR08","3.4650","1","13796"
"2008-01-03","15:52:38","DESIF2","MAR08","3.4650","9","13796"
"2008-01-03","15:53:40","DETLV","IUN08","1.0300","1","14"
"2008-01-03","15:53:41","DESIF2","IUN08","3.6642","2","1092"
"2008-01-03","15:54:31","DESIF2","MAR08","3.4649","9","13796"
"2008-01-03","15:54:31","DESIF2","MAR08","3.4650","5","13796"
"2008-01-03","15:54:57","DESIF2","IUN08","3.6700","1","1092"
"2008-01-03","15:55:15","DEBRK","MAR08","2.7698","1","1230"
"2008-01-03","15:55:43","DESIF2","MAR08","3.4649","10","13796"
"2008-01-03","15:55:51","DESIF2","IUN08","3.6798","1","1092"
"2008-01-03","15:55:54","DESIF2","MAR08","3.4649","1","13796"
"2008-01-03","15:55:55","DESIF5","MAR08","4.4499","9","17894"
"2008-01-03","15:56:09","DESIF5","MAR08","4.4500","8","17894"
"2008-01-03","15:56:23","DESIF2","MAR08","3.4649","2","13796"
"2008-01-03","15:56:27","DESIF2","IUN08","3.6826","1","1092"
"2008-01-03","15:56:32","DESIF5","MAR08","4.4500","10","17894"
"2008-01-03","15:56:47","DESIF5","MAR08","4.4500","15","17894"
"2008-01-03","15:56:57","DESIF5","MAR08","4.4502","5","17894"
"2008-01-03","15:57:02","DESIF5","MAR08","4.4502","5","17894"
"2008-01-03","15:57:02","DESIF2","MAR08","3.4659","1","13796"
"2008-01-03","15:57:03","DESIF5","MAR08","4.4502","1","17894"
"2008-01-03","15:57:03","DESIF5","MAR08","4.4500","9","17894"
"2008-01-03","15:57:05","DESIF5","MAR08","4.4500","19","17894"
"2008-01-03","15:57:20","DESIF5","MAR08","4.4500","1","17894"
"2008-01-03","15:58:13","DESIF2","MAR08","3.4611","1","13796"
"2008-01-03","15:58:13","DESIF2","MAR08","3.4610","1","13796"
"2008-01-03","15:58:13","DESIF2","MAR08","3.4608","5","13796"
"2008-01-03","15:58:21","DESIF2","MAR08","3.4608","9","13796"
"2008-01-03","15:58:21","DESIF2","MAR08","3.4607","1","13796"
"2008-01-03","15:58:21","DESIF2","MAR08","3.4600","5","13796"
"2008-01-03","15:58:25","DESIF2","MAR08","3.4600","5","13796"
"2008-01-03","15:58:25","DESIF2","MAR08","3.4600","5","13796"
"2008-01-03","15:58:30","DESIF5","IUN08","4.5910","1","2738"
"2008-01-03","15:58:35","DESIF2","MAR08","3.4600","15","13796"
"2008-01-03","15:58:49","DESIF5","MAR08","4.4450","2","17894"
"2008-01-03","15:59:03","DESIF5","MAR08","4.4420","5","17894"
"2008-01-03","15:59:06","DESIF2","MAR08","3.4600","30","13796"
"2008-01-03","15:59:07","DESIF2","MAR08","3.4600","2","13796"
"2008-01-03","15:59:08","DESIF5","MAR08","4.4420","2","17894"
"2008-01-03","15:59:17","DESIF2","MAR08","3.4600","10","13796"
"2008-01-03","15:59:22","DESIF2","MAR08","3.4601","10","13796"
"2008-01-03","15:59:50","DETLV","MAR08","0.9380","1","1916"
"2008-01-03","15:59:54","DESIF2","MAR08","3.4600","13","13796"
"2008-01-03","15:59:54","DESIF2","MAR08","3.4600","1","13796"
"2008-01-03","15:59:58","DESIF5","IUN08","4.5910","2","2738"
"2008-01-03","15:59:59","DESIF5","MAR08","4.4420","3","17894"
"2008-01-03","15:59:59","DESIF5","MAR08","4.4418","1","17894"
"2008-01-03","15:59:59","DESIF5","MAR08","4.4417","1","17894"
